ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,rank_change,prev_score,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
SONACOMS.NS,Sona BLW Precision Forgings Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,22.32,47.35,33.58,2.0,22.32,47.35,35.58,34.29,30.23,1458557634.13,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",95,,,,,False,False,False,False,False
ELGIEQUIP.NS,Elgi Equipments Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,2.36,53.94,25.57,10.0,2.36,53.94,35.57,35.73,25.63,294052654.84,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",96,,,,,False,False,False,False,False
MEDPLUS.NS,Medplus Health Services Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,20.0,54.15,35.37,0.0,20.0,54.15,35.37,16.76,24.77,128621432.56,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",97,,,,,False,False,False,False,False
RBLBANK.NS,RBL Bank Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,36.05,30.05,33.35,2.0,36.05,30.05,35.35,8.69,9.84,1660820273.95,"Stage 2, trend_template_ok, volume_dryup",98,,,,,False,False,False,False,False
TIINDIA.NS,Tube Investments of India Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,24.35,43.72,33.07,2.0,24.35,43.72,35.07,35.13,4.02,993210774.45,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",99,,,,,False,False,False,False,False
AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,23.95,44.08,33.01,2.0,23.95,44.08,35.01,28.88,21.93,101911375.95,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",100,,,,,False,False,False,False,False
TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,39.65,24.78,32.96,2.0,39.65,24.78,34.96,22.63,57.17,171755293.33,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",101,,,,,False,False,False,False,False
ACE.NS,Action Construction Equipment Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,8.76,44.36,24.78,10.0,8.76,44.36,34.78,15.72,-10.11,338432213.32,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",102,,,,,False,False,False,False,False
INGERRAND.NS,Ingersoll Rand (India) Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,1.44,53.29,24.77,10.0,1.44,53.29,34.77,35.36,19.51,62180777.0,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",103,,,,,False,False,False,False,False
BEML.NS,BEML Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,8.2,43.8,24.22,10.0,8.2,43.8,34.22,9.05,-11.48,722662256.97,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",104,,,,,False,False,False,False,False
WELCORP.NS,Welspun Corp Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,4.88,47.8,24.19,10.0,4.88,47.8,34.19,58.37,50.71,1130904678.64,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",105,,,,,False,False,False,False,False
JINDALSAW.NS,Jindal Saw Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,5.12,47.45,24.17,10.0,5.12,47.45,34.17,42.33,34.18,757811506.3,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",106,,,,,False,False,False,False,False
TIIL.NS,Technocraft Industries (India) Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,53.6,24.12,10.0,0.0,53.6,34.12,35.4,11.59,46995846.51,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",107,,,,,False,False,False,False,False
GESHIP.NS,The Great Eastern Shipping Company Limited,Services,Stage 2,watchlist,weekly_watchlist,watchlist,37.34,30.15,34.1,0.0,37.34,30.15,34.1,33.38,44.11,738485961.6,"Stage 2, trend_template_ok, weekly_volume_dryup",108,,,,,False,False,False,False,False
EDELWEISS.NS,Edelweiss Financial Services Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,39.74,22.69,32.07,2.0,39.74,22.69,34.07,18.14,16.73,488473760.83,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",109,,,,,False,False,False,False,False
HEG.NS,HEG Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,6.61,45.41,24.07,10.0,6.61,45.41,34.07,20.1,36.0,3235072828.19,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",110,,,,,False,False,False,False,False
WABAG.NS,VA Tech Wabag Limited,Utilities,Stage 3,watchlist,weekly_watchlist,watchlist,20.8,45.03,31.7,2.0,20.8,45.03,33.7,32.4,8.89,596988828.23,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",111,,,,,False,False,False,False,False
AIAENG.NS,AIA Engineering Limited,Capital Goods,Stage 2,watchlist,weekly_watchlist,watchlist,23.08,24.37,23.66,10.0,23.08,24.37,33.66,11.05,28.64,248237575.16,"Stage 2, volume_dryup, weekly_volume_dryup",112,,,,,False,False,False,False,False
VOLTAMP.NS,Voltamp Transformers Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,2.76,48.9,23.52,10.0,2.76,48.9,33.52,59.27,58.76,572452854.75,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",113,,,,,False,False,False,False,False
KPRMILL.NS,K.P.R. Mill Ltd.,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,12.44,37.03,23.51,10.0,12.44,37.03,33.51,17.21,-4.9,301359105.76,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",114,,,,,False,False,False,False,False
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,52.19,23.49,10.0,0.0,52.19,33.49,26.89,16.97,5601318393.35,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",115,,,,,False,False,False,False,False
ISGEC.NS,Isgec Heavy Engineering Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,21.44,48.16,33.46,0.0,21.44,48.16,33.46,46.71,25.85,112707381.81,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",116,,,,,False,False,False,False,False
NTPC.NS,NTPC Limited,Power,Stage 2,watchlist,weekly_watchlist,watchlist,18.79,28.49,23.16,10.0,18.79,28.49,33.16,23.56,25.38,5173660285.89,Stage 2,117,,,,,False,False,False,False,False
ESABINDIA.NS,Esab India Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,51.02,22.96,10.0,0.0,51.02,32.96,6.61,25.56,25017366.72,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",118,,,,,False,False,False,False,False
ROUTE.NS,ROUTE MOBILE LIMITED,Telecommunication,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,35.8,22.82,10.0,12.2,35.8,32.82,-12.73,-23.6,123964605.03,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",119,,,,,False,False,False,False,False
IGIL.NS,International Gemmological Institute (India) Ltd.,Services,Stage 3,watchlist,weekly_watchlist,watchlist,21.04,47.04,32.74,0.0,21.04,47.04,32.74,20.57,8.49,171152101.41,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",120,,,,,False,False,False,False,False
EIDPARRY.NS,EID Parry India Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,16.57,47.8,30.62,2.0,16.57,47.8,32.62,-0.73,-9.21,245943333.39,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",121,,,,,False,False,False,False,False
DCXINDIA.NS,DCX Systems Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,50.21,22.59,10.0,0.0,50.21,32.59,21.03,-7.94,1128913764.55,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",122,,,,,False,False,False,False,False
NAVA.NS,NAVA LIMITED,Power,Stage 3,watchlist,weekly_watchlist,watchlist,3.51,45.59,22.45,10.0,3.51,45.59,32.45,28.9,18.0,1239489951.36,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",123,,,,,False,False,False,False,False
SHANTIGEAR.NS,Shanthi Gears Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,49.81,22.41,10.0,0.0,49.81,32.41,20.7,-0.58,6836396.18,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",124,,,,,False,False,False,False,False
MIDHANI.NS,Mishra Dhatu Nigam Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,49.74,22.38,10.0,0.0,49.74,32.38,12.2,7.25,347119775.86,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",125,,,,,False,False,False,False,False
SANSERA.NS,Sansera Engineering Limited,Automobile and Auto Components,Stage 2,watchlist,weekly_watchlist,watchlist,36.5,22.4,30.16,2.0,36.5,22.4,32.16,45.66,80.97,599593668.82,"Stage 2, trend_template_ok, weekly_volume_dryup",126,,,,,False,False,False,False,False
KSB.NS,Ksb Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,2.25,46.46,22.14,10.0,2.25,46.46,32.14,40.0,26.64,394577959.79,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",127,,,,,False,False,False,False,False
RRKABEL.NS,R R Kabel Limited,Capital Goods,Stage 1,watchlist,weekly_watchlist,watchlist,25.93,17.46,22.12,10.0,25.93,17.46,32.12,4.64,17.94,300934466.57,"Stage 1, stage1_base_ready, weekly_volume_dryup, stage1_not_actionable",128,,,,,False,False,False,False,False
BHARTIHEXA.NS,Bharti Hexacom Ltd.,Telecommunication,Stage 4,watchlist,weekly_watchlist,watchlist,10.93,35.8,22.12,10.0,10.93,35.8,32.12,3.32,-8.63,298283348.56,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_strong, downtrend",129,,,,,False,False,False,False,False
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,20.46,41.88,30.1,2.0,20.46,41.88,32.1,29.95,-1.15,298964811.49,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",130,,,,,False,False,False,False,False
CASTROLIND.NS,Castrol India Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,11.45,45.8,26.91,5.0,11.45,45.8,31.91,8.45,0.59,338820138.81,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",131,,,,,False,False,False,False,False
TECHNOE.NS,Techno Electric & Engineering Company Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,15.84,51.44,31.86,0.0,15.84,51.44,31.86,36.51,-0.13,327838376.49,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",132,,,,,False,False,False,False,False
ZENTEC.NS,Zen Technologies Ltd.,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,48.54,21.84,10.0,0.0,48.54,31.84,34.84,30.55,1601164757.11,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",133,,,,,False,False,False,False,False
OLECTRA.NS,Olectra Greentech Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,14.09,48.79,29.71,2.0,14.09,48.79,31.71,18.57,-8.71,1455166162.77,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",134,,,,,False,False,False,False,False
MARICO.NS,Marico Limited,Fast Moving Consumer Goods,Stage 2,watchlist,weekly_watchlist,watchlist,26.14,26.74,26.41,5.0,26.14,26.74,31.41,7.93,11.47,1577767852.3,Stage 2,135,,,,,False,False,False,False,False
SAREGAMA.NS,Saregama India Limited,"Media, Entertainment & Publication",Stage 3,watchlist,weekly_watchlist,watchlist,17.86,47.8,31.33,0.0,17.86,47.8,31.33,6.24,-17.57,146604502.41,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",136,,,,,False,False,False,False,False
WELSPUNLIV.NS,Welspun Living Ltd.,Textiles,Stage 3,watchlist,weekly_watchlist,watchlist,3.52,43.1,21.33,10.0,3.52,43.1,31.33,17.71,15.24,204456880.31,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",137,,,,,False,False,False,False,False
KAJARIACER.NS,Kajaria Ceramics Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,21.76,42.56,31.12,0.0,21.76,42.56,31.12,25.57,1.99,492735411.79,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",138,,,,,False,False,False,False,False
WHIRLPOOL.NS,Whirlpool of India Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,16.93,47.8,30.82,0.0,16.93,47.8,30.82,25.13,-26.06,335166712.43,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",139,,,,,False,False,False,False,False
ATGL.NS,Adani Total Gas Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,11.39,43.45,25.82,5.0,11.39,43.45,30.82,19.66,5.83,2436908734.02,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",140,,,,,False,False,False,False,False
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,8.25,35.8,20.65,10.0,8.25,35.8,30.65,-1.09,-28.14,104580998.65,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",141,,,,,False,False,False,False,False
ONGC.NS,Oil & Natural Gas Corporation Limited,"Oil, Gas & Consumable Fuels",Stage 2,watchlist,weekly_watchlist,watchlist,23.84,27.67,25.56,5.0,23.84,27.67,30.56,26.04,26.71,6320096541.07,"Stage 2, volume_dryup, weekly_volume_dryup",142,,,,,False,False,False,False,False
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,15.36,37.8,25.46,5.0,15.36,37.8,30.46,20.77,-0.8,251673291.08,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",143,,,,,False,False,False,False,False
VMART.NS,V-Mart Retail Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,16.2,47.8,30.42,0.0,16.2,47.8,30.42,9.93,-21.26,3271146882.44,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_strong, distribution_risk",144,,,,,False,False,False,False,False
MAHSEAMLES.NS,Maharashtra Seamless Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,45.1,20.3,10.0,0.0,45.1,30.3,32.49,20.55,148208486.04,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",145,,,,,False,False,False,False,False
KIRLOSIND.NS,Kirloskar Industries Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.55,44.15,20.17,10.0,0.55,44.15,30.17,13.69,-10.23,29663663.93,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",146,,,,,False,False,False,False,False
CRAFTSMAN.NS,Craftsman Automation Limited,Automobile and Auto Components,Stage 2,watchlist,weekly_watchlist,watchlist,21.82,35.89,28.15,2.0,21.82,35.89,30.15,7.45,19.49,226655625.72,"Stage 2, volume_dryup, weekly_volume_dryup",147,,,,,False,False,False,False,False
NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,44.63,20.08,10.0,0.0,44.63,30.08,29.0,19.3,1610965849.92,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",148,,,,,False,False,False,False,False
VENUSPIPES.NS,Venus Pipes & Tubes Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,44.33,19.95,10.0,0.0,44.33,29.95,32.38,12.95,118698828.62,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",149,,,,,False,False,False,False,False
CGCL.NS,Capri Global Capital Limited,Financial Services,Stage 1,watchlist,weekly_watchlist,watchlist,12.56,46.4,27.79,2.0,12.56,46.4,29.79,8.79,1.25,244568861.64,"Stage 1, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",150,,,,,False,False,False,False,False
RAYMOND.NS,Raymond Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,43.88,19.75,10.0,0.0,43.88,29.75,18.33,-17.49,222323032.35,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",151,,,,,False,False,False,False,False
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,5.13,55.38,27.74,2.0,5.13,55.38,29.74,22.87,30.93,1412309837.8,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",152,,,,,False,False,False,False,False
TVSHLTD.NS,TVS Holdings Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,15.08,42.97,27.63,2.0,15.08,42.97,29.63,9.71,10.98,116424667.78,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",153,,,,,False,False,False,False,False
LUPIN.NS,Lupin Limited,Healthcare,Stage 2,watchlist,weekly_watchlist,watchlist,27.23,27.53,27.37,2.0,27.23,27.53,29.37,13.07,26.21,2653190377.85,Stage 2,154,,,,,False,False,False,False,False
APOLLO.NS,Apollo Micro Systems Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,42.97,19.34,10.0,0.0,42.97,29.34,27.08,4.6,3644224824.59,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",155,,,,,False,False,False,False,False
ACI.NS,Archean Chemical Industries Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,9.33,49.12,27.24,2.0,9.33,49.12,29.24,14.99,-1.76,96607187.08,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",156,,,,,False,False,False,False,False
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,16.82,39.8,27.16,2.0,16.82,39.8,29.16,4.45,-5.37,261893418.09,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",157,,,,,False,False,False,False,False
VARROC.NS,Varroc Engineering Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,16.27,39.8,26.86,2.0,16.27,39.8,28.86,-1.59,-10.78,94662557.48,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",158,,,,,False,False,False,False,False
PAGEIND.NS,Page Industries Limited,Textiles,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,41.34,18.6,10.0,0.0,41.34,28.6,16.66,-1.3,1222533379.75,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",159,,,,,False,False,False,False,False
RAINBOW.NS,Rainbow Childrens Medicare Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,11.6,44.6,26.45,2.0,11.6,44.6,28.45,6.24,1.8,381233581.78,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_strong, downtrend",160,,,,,False,False,False,False,False
NATCOPHARM.NS,Natco Pharma Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,4.0,53.81,26.41,2.0,4.0,53.81,28.41,32.42,35.66,946611254.97,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",161,,,,,False,False,False,False,False
AARTIIND.NS,Aarti Industries Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,3.89,53.72,26.31,2.0,3.89,53.72,28.31,37.34,29.83,468222136.85,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",162,,,,,False,False,False,False,False
CERA.NS,Cera Sanitaryware Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,11.18,48.76,28.09,0.0,11.18,48.76,28.09,13.54,-3.91,101425279.51,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",163,,,,,False,False,False,False,False
GMRAIRPORT.NS,GMR Airports Ltd.,Services,Stage 3,watchlist,weekly_watchlist,watchlist,17.32,41.22,28.08,0.0,17.32,41.22,28.08,1.74,12.5,1503892092.22,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",164,,,,,False,False,False,False,False
JINDWORLD.NS,Jindal Worldwide Limited,Textiles,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,10.0,0.0,39.8,27.91,2.9,-24.04,43088770.72,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",165,,,,,False,False,False,False,False
PRINCEPIPE.NS,Prince Pipes And Fittings Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,10.0,0.0,39.8,27.91,13.24,-15.09,53427121.04,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",166,,,,,False,False,False,False,False
CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,13.04,41.52,25.86,2.0,13.04,41.52,27.86,7.39,-1.17,329457959.03,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",167,,,,,False,False,False,False,False
PHOENIXLTD.NS,The Phoenix Mills Limited,Realty,Stage 3,watchlist,weekly_watchlist,watchlist,16.63,41.13,27.66,0.0,16.63,41.13,27.66,2.49,10.85,1047434919.02,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",168,,,,,False,False,False,False,False
FEDERALBNK.NS,The Federal Bank Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,21.44,30.37,25.46,2.0,21.44,30.37,27.46,11.13,44.61,2417145744.1,"Stage 2, weekly_volume_dryup",169,,,,,False,False,False,False,False
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,Automobile and Auto Components,Stage 2,watchlist,weekly_watchlist,watchlist,22.02,29.63,25.44,2.0,22.02,29.63,27.44,13.92,22.42,325502159.6,Stage 2,170,,,,,False,False,False,False,False
SUMICHEM.NS,Sumitomo Chemical India Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,9.17,45.02,25.3,2.0,9.17,45.02,27.3,10.62,-9.45,99913517.52,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",171,,,,,False,False,False,False,False
