ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
PNB.NS,Punjab National Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,12.33,8.0,10.38,0.0,12.33,8.0,10.38,-12.43,-7.0,2624253142.1,"Stage 3, distribution_risk",541,492,Stage 3,watchlist,weekly_watchlist,12.82,-49,-2.4399999999999995,False,False,False,False,False
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,11.82,0.0,6.5,0.0,11.82,0.0,6.5,-9.48,-20.59,209867518.93,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",618,569,Stage 3,watchlist,weekly_watchlist,9.78,-49,-3.2799999999999994,False,False,False,False,False
NUCLEUS.NS,Nucleus Software Exports Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,0.67,4.0,2.17,0.0,0.67,4.0,2.17,-1.36,-11.4,49201599.78,"Stage 4, downtrend",701,652,Stage 3,watchlist,weekly_watchlist,5.65,-49,-3.4800000000000004,False,False,False,False,False
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Stage 2,watchlist,weekly_watchlist,watchlist,22.03,30.51,25.85,10.0,22.03,30.51,35.85,10.5,10.59,2310119418.8,Stage 2,154,105,Stage 2,watchlist,weekly_watchlist,44.13,-49,-8.280000000000001,False,False,False,False,False
GABRIEL.NS,Gabriel India Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,51.93,23.37,2.0,0.0,51.93,25.37,15.56,14.78,452122673.07,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",278,228,Stage 3,watchlist,weekly_watchlist,29.08,-50,-3.7099999999999973,False,False,False,False,False
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,15.84,8.23,12.42,0.0,15.84,8.23,12.42,-3.97,6.24,890317279.73,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",495,444,Stage 3,watchlist,weekly_watchlist,15.13,-51,-2.710000000000001,False,False,False,False,False
PRINCEPIPE.NS,Prince Pipes And Fittings Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,10.68,9.35,10.08,10.0,10.68,9.35,20.08,10.88,2.62,267379367.31,"Stage 3, distribution_risk",353,302,Stage 3,watchlist,weekly_watchlist,23.55,-51,-3.4700000000000024,False,False,False,False,False
JKTYRE.NS,JK Tyre & Industries Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,11.91,0.0,6.55,2.0,11.91,0.0,8.55,-19.04,-3.75,641830990.3,"Stage 4, downtrend",574,522,Stage 4,watchlist,weekly_watchlist,11.48,-52,-2.9299999999999997,False,False,False,False,False
KAYNES.NS,Kaynes Technology India Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,10.0,0.0,35.8,26.11,-12.81,-34.45,7854831711.16,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",267,215,Stage 4,watchlist,weekly_watchlist,29.72,-52,-3.6099999999999994,False,False,False,False,False
GREENLAM.NS,Greenlam Industries Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.32,1.49,0.0,0.0,3.32,1.49,5.68,3.51,150605298.57,"Stage 3, distribution_risk",728,675,Stage 3,watchlist,weekly_watchlist,4.92,-53,-3.4299999999999997,False,False,False,False,False
360ONE.NS,360 ONE WAM LIMITED,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,14.95,17.07,15.9,0.0,14.95,17.07,15.9,3.9,6.81,991765603.64,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",424,371,Stage 3,watchlist,weekly_watchlist,19.45,-53,-3.549999999999999,False,False,False,False,False
CIEINDIA.NS,CIE Automotive India Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,20.26,8.77,15.09,2.0,20.26,8.77,17.09,-2.44,18.13,223494543.98,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",400,347,Stage 1,watchlist,weekly_watchlist,20.81,-53,-3.719999999999999,False,False,False,False,False
ORIENTELEC.NS,Orient Electric Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,41.71,18.77,0.0,0.0,41.71,18.77,12.5,6.56,88805204.49,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",375,321,Stage 3,watchlist,weekly_watchlist,22.46,-54,-3.6900000000000013,False,False,False,False,False
CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,9.65,6.2,8.1,2.0,9.65,6.2,10.1,-6.71,-7.85,555794198.13,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",546,491,Stage 4,watchlist,weekly_watchlist,12.87,-55,-2.7699999999999996,False,False,False,False,False
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,15.04,0.0,8.27,0.0,15.04,0.0,8.27,-4.44,-0.62,1869265202.56,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",581,526,Stage 3,watchlist,weekly_watchlist,11.36,-55,-3.09,False,False,False,False,False
BHARTIARTL.NS,Bharti Airtel Limited,Telecommunication,Stage 3,watchlist,weekly_watchlist,watchlist,11.82,8.0,10.1,10.0,11.82,8.0,20.1,1.86,-4.49,20672328211.36,"Stage 3, distribution_risk",352,297,Stage 3,watchlist,weekly_watchlist,23.93,-55,-3.8299999999999983,False,False,False,False,False
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Stage 2,watchlist,weekly_watchlist,watchlist,18.58,26.9,22.32,10.0,18.58,26.9,32.32,6.48,26.55,2123676451.08,Stage 2,190,135,Stage 2,watchlist,weekly_watchlist,39.45,-55,-7.130000000000003,False,False,False,False,False
VARROC.NS,Varroc Engineering Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,16.4,40.86,27.41,2.0,16.4,40.86,29.41,13.46,-2.83,70946085.77,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",225,169,Stage 3,watchlist,weekly_watchlist,34.64,-56,-5.23,False,False,False,False,False
IDBI.NS,IDBI Bank Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,10.57,0.0,5.81,0.0,10.57,0.0,5.81,-28.59,-18.85,449139337.78,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",631,573,Stage 4,watchlist,weekly_watchlist,9.61,-58,-3.8,False,False,False,False,False
SALASAR.NS,Salasar Techno Engineering Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,4.23,0.0,2.33,10.0,4.23,0.0,12.33,-5.53,-22.15,24274144.43,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",497,438,Stage 3,watchlist,weekly_watchlist,15.52,-59,-3.1899999999999995,False,False,False,False,False
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,7.65,35.8,20.32,0.0,7.65,35.8,20.32,-15.28,0.29,334019269.19,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",345,286,Stage 4,watchlist,weekly_watchlist,24.61,-59,-4.289999999999999,False,False,False,False,False
BANKBARODA.NS,Bank of Baroda,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,11.4,8.0,9.87,0.0,11.4,8.0,9.87,-10.49,1.75,3207995166.09,"Stage 3, distribution_risk",554,494,Stage 3,watchlist,weekly_watchlist,12.8,-60,-2.9300000000000015,False,False,False,False,False
RAJRATAN.NS,Rajratan Global Wire Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,9.2,9.25,9.22,2.0,9.2,9.25,11.22,6.36,6.13,24309514.92,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",525,464,Stage 3,watchlist,weekly_watchlist,14.13,-61,-2.91,False,False,False,False,False
ADANIENSOL.NS,Adani Energy Solutions Limited,Power,Stage 2,watchlist,weekly_watchlist,watchlist,36.38,30.4,33.69,10.0,36.38,30.4,43.69,54.18,61.96,5298777028.22,"Stage 2, trend_template_ok",97,36,Stage 2,watchlist,weekly_breakout,59.62,-61,-15.93,False,False,False,False,False
PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,27.59,12.42,10.0,0.0,27.59,22.42,13.25,1.61,1084856715.87,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, distribution_risk",317,253,Stage 3,watchlist,weekly_watchlist,27.43,-64,-5.009999999999998,False,False,False,False,False
CHOICEIN.NS,Choice International Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.81,0.0,4.85,0.0,8.81,0.0,4.85,-3.38,-7.64,348737221.37,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",653,587,Stage 3,watchlist,weekly_watchlist,8.78,-66,-3.9299999999999997,False,False,False,False,False
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-7.1,-9.73,79111236.66,"Stage 4, downtrend",711,645,Stage 3,watchlist,weekly_watchlist,6.14,-66,-4.14,False,False,False,False,False
YESBANK.NS,Yes Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,21.76,16.81,19.53,0.0,21.76,16.81,19.53,17.39,10.67,3163198255.4,"Stage 3, weekly_volume_dryup, distribution_risk",362,296,Stage 3,watchlist,weekly_watchlist,23.96,-66,-4.43,False,False,False,False,False
TI.NS,Tilaknagar Industries Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,40.46,18.21,2.0,0.0,40.46,20.21,4.26,2.38,235278333.94,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",349,283,Stage 1,watchlist,weekly_watchlist,25.18,-66,-4.969999999999999,False,False,False,False,False
ROLEXRINGS.NS,Rolex Rings Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,20.46,6.21,14.05,2.0,20.46,6.21,16.05,8.45,41.6,186149200.6,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",421,354,Stage 3,watchlist,weekly_watchlist,20.34,-67,-4.289999999999999,False,False,False,False,False
GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,5.32,2.39,5.0,0.0,5.32,7.39,17.14,12.03,477172116.17,"Stage 3, distribution_risk",598,530,Stage 3,watchlist,weekly_watchlist,11.26,-68,-3.87,False,False,False,False,False
GODIGIT.NS,Go Digit General Insurance Ltd.,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,6.26,35.8,19.55,0.0,6.26,35.8,19.55,-3.05,-5.0,80737921.74,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",361,292,Stage 4,watchlist,weekly_watchlist,24.17,-69,-4.620000000000001,False,False,False,False,False
FORCEMOT.NS,FORCE MOTORS LTD,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,12.5,1.63,7.61,2.0,12.5,1.63,9.61,-17.14,21.4,2347890863.5,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",557,487,Stage 3,watchlist,weekly_watchlist,13.14,-70,-3.530000000000001,False,False,False,False,False
ISGEC.NS,Isgec Heavy Engineering Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,17.79,42.59,28.95,0.0,17.79,42.59,28.95,8.61,19.32,66440829.44,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",232,160,Stage 3,watchlist,weekly_watchlist,35.77,-72,-6.820000000000004,False,False,False,False,False
MRF.NS,MRF Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,9.54,35.8,21.36,2.0,9.54,35.8,23.36,-5.27,-9.53,918538477.5,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",305,232,Stage 4,watchlist,weekly_watchlist,28.84,-73,-5.48,False,False,False,False,False
HDFCBANK.NS,HDFC Bank Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,10.77,0.0,5.92,0.0,10.77,0.0,5.92,-9.32,-16.5,29551289258.37,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",627,553,Stage 4,watchlist,weekly_watchlist,10.46,-74,-4.540000000000001,False,False,False,False,False
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,31.5,29.02,30.38,0.0,31.5,29.02,30.38,25.58,48.57,11733551336.03,"Stage 2, trend_template_ok",208,134,Stage 2,watchlist,weekly_watchlist,39.46,-74,-9.080000000000002,False,False,False,False,False
NTPC.NS,NTPC Limited,Power,Stage 3,watchlist,weekly_watchlist,watchlist,2.63,0.97,1.88,10.0,2.63,0.97,11.88,7.19,26.49,3735098840.79,"Stage 3, weekly_volume_dryup, distribution_risk",505,430,Stage 3,watchlist,weekly_watchlist,15.99,-75,-4.109999999999999,False,False,False,False,False
M&M.NS,Mahindra & Mahindra Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,9.31,0.0,5.12,2.0,9.31,0.0,7.12,-6.73,-9.39,10389021600.29,"Stage 4, weekly_volume_dryup, downtrend",604,529,Stage 4,watchlist,weekly_watchlist,11.28,-75,-4.159999999999999,False,False,False,False,False
SHARDAMOTR.NS,Sharda Motor Industries Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-3.5,3.09,87139140.47,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",386,311,Stage 3,watchlist,weekly_watchlist,22.91,-75,-4.800000000000001,False,False,False,False,False
TRIVENI.NS,Triveni Engineering & Industries Limited,Fast Moving Consumer Goods,Stage 1,watchlist,weekly_watchlist,watchlist,17.69,1.19,10.27,2.0,17.69,1.19,12.27,2.99,12.92,128027901.69,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",498,419,Stage 1,watchlist,weekly_watchlist,16.59,-79,-4.32,False,False,False,False,False
PFC.NS,Power Finance Corporation Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.83,4.87,0.0,0.0,10.83,4.87,8.95,27.31,2505931695.24,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",651,572,Stage 3,watchlist,weekly_watchlist,9.62,-79,-4.749999999999999,False,False,False,False,False
BOSCHLTD.NS,Bosch Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,15.36,14.05,14.77,2.0,15.36,14.05,16.77,11.92,12.54,1502501847.5,"Stage 3, weekly_volume_dryup, distribution_risk",405,326,Stage 3,watchlist,weekly_watchlist,22.25,-79,-5.48,False,False,False,False,False
ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,4.0,8.51,0.0,12.2,4.0,8.51,-5.32,-17.12,470167454.28,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",577,497,Stage 3,watchlist,weekly_watchlist,12.51,-80,-4.0,False,False,False,False,False
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,14.67,10.4,12.75,0.0,14.67,10.4,12.75,-3.07,-0.65,6529716964.59,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",486,405,Stage 3,watchlist,weekly_watchlist,17.3,-81,-4.550000000000001,False,False,False,False,False
JSWHL.NS,JSW Holdings Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,9.2,4.0,6.86,0.0,9.2,4.0,6.86,-17.15,-25.08,51490162.4,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",606,524,Stage 4,watchlist,weekly_watchlist,11.43,-82,-4.569999999999999,False,False,False,False,False
LODHA.NS,Macrotech Developers Limited,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,9.11,0.0,5.01,0.0,9.11,0.0,5.01,-4.63,-13.33,2212116926.66,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",643,559,Stage 4,watchlist,weekly_watchlist,10.24,-84,-5.23,False,False,False,False,False
JMFINANCIL.NS,JM Financial Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,14.31,36.9,24.48,0.0,14.31,36.9,24.48,-3.08,-8.49,312086773.1,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",289,205,Stage 3,watchlist,weekly_watchlist,30.17,-84,-5.690000000000001,False,False,False,False,False
INOXINDIA.NS,INOX India Ltd.,Capital Goods,Stage 2,watchlist,weekly_watchlist,watchlist,39.75,22.34,31.92,10.0,39.75,22.34,41.92,34.36,33.01,387976001.91,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",103,19,Stage 2,watchlist,weekly_near_pivot,64.85,-84,-22.929999999999993,False,False,False,False,False
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.49,0.0,4.67,0.0,8.49,0.0,4.67,-12.19,-15.6,3555262359.71,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",660,575,Stage 4,watchlist,weekly_watchlist,9.41,-85,-4.74,False,False,False,False,False
VBL.NS,Varun Beverages Limited,Fast Moving Consumer Goods,Stage 2,watchlist,weekly_watchlist,watchlist,16.98,38.5,26.66,2.0,16.98,38.5,28.66,22.41,22.63,2832220206.82,"Stage 2, weekly_volume_dryup",238,153,Stage 2,watchlist,weekly_watchlist,36.54,-85,-7.879999999999999,False,False,False,False,False
RELIANCE.NS,Reliance Industries Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,11.44,4.8,8.45,2.0,11.44,4.8,10.45,1.86,-5.64,21612991177.25,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",540,454,Stage 3,watchlist,weekly_watchlist,14.57,-86,-4.120000000000001,False,False,False,False,False
GALLANTT.NS,Gallantt Ispat Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,46.04,20.72,10.0,0.0,46.04,30.72,20.01,20.4,428205171.63,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",205,118,Stage 3,watchlist,weekly_watchlist,41.01,-87,-10.29,False,False,False,False,False
SBFC.NS,SBFC Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,18.0,7.2,13.14,0.0,18.0,7.2,13.14,3.19,-3.51,153089320.65,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",479,390,Stage 3,watchlist,weekly_watchlist,18.13,-89,-4.989999999999998,False,False,False,False,False
BRITANNIA.NS,Britannia Industries Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,6.45,0.0,3.55,2.0,6.45,0.0,5.55,-8.22,-2.37,3313756245.93,"Stage 4, weekly_volume_dryup, downtrend",636,547,Stage 3,watchlist,weekly_watchlist,10.69,-89,-5.14,False,False,False,False,False
INDGN.NS,Indegene Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,16.4,0.67,9.32,10.0,16.4,0.67,19.32,11.38,7.32,142677847.23,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",368,278,Stage 3,watchlist,weekly_watchlist,25.86,-90,-6.539999999999999,False,False,False,False,False
CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.8,1.71,0.0,0.0,3.8,1.71,8.61,5.4,116100519.24,"Stage 3, distribution_risk",724,633,Stage 1,watchlist,weekly_watchlist,6.63,-91,-4.92,False,False,False,False,False
HEROMOTOCO.NS,Hero MotoCorp Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,2.41,0.0,1.33,2.0,2.41,0.0,3.33,-7.96,-10.0,3674026198.06,"Stage 4, weekly_volume_dryup, downtrend",686,593,Stage 4,watchlist,weekly_watchlist,8.54,-93,-5.209999999999999,False,False,False,False,False
IDFCFIRSTB.NS,IDFC First Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,13.08,9.63,11.53,0.0,13.08,9.63,11.53,5.89,-1.56,1658356973.73,"Stage 3, weekly_volume_dryup, distribution_risk",518,424,Stage 3,watchlist,weekly_watchlist,16.45,-94,-4.92,False,False,False,False,False
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,11.64,6.2,9.19,0.0,11.64,6.2,9.19,-12.25,-19.87,901306003.92,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",565,470,Stage 4,watchlist,weekly_watchlist,13.87,-95,-4.68,False,False,False,False,False
MEDPLUS.NS,Medplus Health Services Limited,Consumer Services,Stage 1,watchlist,weekly_watchlist,watchlist,20.62,55.12,36.14,0.0,20.62,55.12,36.14,10.35,20.81,234052482.74,"Stage 1, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",150,55,Stage 2,watchlist,weekly_near_pivot,55.84,-95,-19.700000000000003,False,False,False,False,False
RELAXO.NS,Relaxo Footwears Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,10.68,0.0,5.87,0.0,10.68,0.0,5.87,0.64,-10.59,345854373.83,"Stage 4, downtrend",630,534,Stage 3,watchlist,weekly_watchlist,11.14,-96,-5.2700000000000005,False,False,False,False,False
RHIM.NS,RHI MAGNESITA INDIA LIMITED,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,0.0,6.71,10.0,12.2,0.0,16.71,-9.02,-10.88,149492138.5,"Stage 4, downtrend",406,310,Stage 3,watchlist,weekly_watchlist,23.05,-96,-6.34,False,False,False,False,False
SCHAEFFLER.NS,Schaeffler India Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.01,41.79,18.81,2.0,0.01,41.79,20.81,4.49,15.42,308633039.98,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",339,241,Stage 3,watchlist,weekly_watchlist,28.23,-98,-7.420000000000002,False,False,False,False,False
VOLTAMP.NS,Voltamp Transformers Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,52.46,23.61,10.0,0.0,52.46,33.61,13.11,22.46,1085789090.1,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",173,75,Stage 2,watchlist,weekly_breakout,50.93,-98,-17.32,False,False,False,False,False
NATCOPHARM.NS,Natco Pharma Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,14.44,40.99,26.39,10.0,14.44,40.99,36.39,4.04,15.83,925021033.86,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",147,47,Stage 2,watchlist,weekly_forming,57.25,-100,-20.86,False,False,False,False,False
