ticker,Company Name,Industry,stage,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,weekly_setup_bucket,weekly_score,final_weekly_score,weekly_pivot,weekly_breakout_distance_pct,weekly_contraction_depths_pct,weekly_contraction_durations,weekly_contraction_score,weekly_base_duration_weeks,weekly_vcp_quality
EASEMYTRIP.NS,Easy Trip Planners Limited,Consumer Services,Stage 3,20.39,15.78,594815735.43,"Stage 3, distribution_risk",weekly_watchlist,12.82,12.82,8.46,-1.59,[45.57],[6],0.0,6.0,weak
NFL.NS,National Fertilizers Limited,Chemicals,Stage 3,12.72,-1.86,115133180.96,"Stage 3, distribution_risk",weekly_watchlist,10.29,12.79,79.95,-2.84,[26.92],[6],0.0,6.0,weak
HIKAL.NS,Hikal Limited,Healthcare,Stage 3,11.58,-17.9,60746247.7,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.2,12.7,228.4,-16.94,"[32.05, 34.3]","[9, 7]",0.1,17.0,weak
HDFCBANK.NS,HDFC Bank Limited,Financial Services,Stage 3,-7.14,-14.03,28130682891.61,"Stage 3, distribution_risk",weekly_watchlist,11.6,12.6,821.49,-4.45,[26.9],[8],0.0,8.0,weak
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Financial Services,Stage 3,19.04,16.84,280692231.78,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,11.59,12.59,1570.74,-10.39,[25.31],[21],0.0,21.0,weak
EPIGRAL.NS,Epigral Limited,Chemicals,Stage 3,32.36,-11.42,34552606.64,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.09,12.59,1396.41,-18.43,[61.83],[35],0.0,35.0,weak
KANSAINER.NS,Kansai Nerolac Paints Limited,Consumer Durables,Stage 3,17.9,3.61,74086444.68,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,12.55,12.55,225.4,-4.31,[33.65],[7],0.0,7.0,weak
AGARWALEYE.NS,Dr. Agarwal's Health Care Ltd.,Healthcare,Stage 1,1.91,-3.39,43826166.53,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.0,12.5,497.32,-11.84,[23.88],[12],0.0,12.0,weak
INDUSTOWER.NS,Indus Towers Limited,Telecommunication,Stage 3,-4.11,6.76,2715218738.11,"Stage 3, distribution_risk",weekly_watchlist,7.47,12.47,449.4,-8.38,[18.84],[11],0.0,11.0,weak
TEAMLEASE.NS,Teamlease Services Limited,Services,Stage 3,27.61,-5.12,35366566.57,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,11.45,12.45,1482.59,-4.86,[33.21],[6],0.0,6.0,weak
3MINDIA.NS,3M India Limited,Diversified,Stage 1,-2.59,0.99,188676877.75,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,12.4,12.4,34605.45,-6.66,[24.45],[7],0.0,7.0,weak
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Stage 3,4.31,5.27,21493718358.05,"Stage 3, distribution_risk",weekly_watchlist,11.36,12.36,1395.54,-4.39,[17.21],[7],0.0,7.0,weak
SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,Stage 1,15.55,-2.68,75003700.94,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,11.29,12.29,294.59,-17.45,[35.28],[13],0.0,13.0,weak
TATACHEM.NS,Tata Chemicals Limited,Chemicals,Stage 3,12.25,5.2,651041572.9,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.74,12.24,843.38,-13.51,[26.41],[12],0.0,12.0,weak
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,Financial Services,Stage 1,-3.76,-0.02,1133570913.26,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,11.2,12.2,1901.68,-6.21,[17.83],[6],0.0,6.0,weak
JYOTICNC.NS,Jyoti CNC Automation Ltd.,Capital Goods,Stage 3,-1.19,-19.22,1368319607.04,"Stage 3, distribution_risk",weekly_watchlist,7.2,12.2,846.48,-17.19,[33.0],[11],0.0,11.0,weak
PFC.NS,Power Finance Corporation Limited,Financial Services,Stage 3,5.55,34.02,2535582068.63,"Stage 3, distribution_risk",weekly_watchlist,11.16,12.16,487.35,-12.28,[21.84],[11],0.0,11.0,weak
MASFIN.NS,MAS Financial Services Limited,Financial Services,Stage 1,5.7,4.77,28502627.2,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,11.05,12.05,359.48,-13.01,[13.93],[21],0.0,21.0,weak
KPIGREEN.NS,KPI Green Energy Limited,Power,Stage 3,6.77,3.7,265676774.98,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,7.05,12.05,508.19,-19.71,[34.67],[10],0.0,10.0,weak
DLF.NS,DLF Limited,Realty,Stage 3,18.15,-2.43,2287373925.46,"Stage 3, distribution_risk",weekly_watchlist,11.97,11.97,620.0,1.5,[27.67],[7],0.0,7.0,weak
LICHSGFIN.NS,LIC Housing Finance Limited,Financial Services,Stage 1,9.72,11.43,703047496.76,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.91,11.91,599.25,-7.75,[16.78],[4],0.0,4.0,weak
VENTIVE.NS,Ventive Hospitality Ltd.,Consumer Services,Stage 3,1.92,0.96,33519178.27,"Stage 3, distribution_risk",weekly_watchlist,11.89,11.89,699.12,-5.28,[31.66],[8],0.0,8.0,weak
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Services,Stage 3,12.7,2.06,1428844011.68,"Stage 3, distribution_risk",weekly_watchlist,11.88,11.88,678.5,2.34,[20.86],[7],0.0,7.0,weak
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Metals & Mining,Stage 3,17.52,-4.95,25745972.6,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.26,11.76,4530.0,-8.56,[41.34],[13],0.0,13.0,weak
MAHSEAMLES.NS,Maharashtra Seamless Limited,Capital Goods,Stage 3,10.94,19.09,62739275.47,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,6.6,11.6,691.21,-9.72,[16.41],[8],0.0,8.0,weak
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,"Oil, Gas & Consumable Fuels",Stage 3,17.81,7.4,315375546.88,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.52,11.52,254.34,-15.33,[37.54],[12],0.0,12.0,weak
NESTLEIND.NS,Nestle India Limited,Fast Moving Consumer Goods,Stage 3,14.18,20.59,2903389731.09,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,11.48,11.48,1500.72,-7.26,[13.14],[5],0.0,5.0,weak
COFORGE.NS,Coforge Limited,Information Technology,Stage 3,35.04,-13.08,4285690974.04,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,11.4,11.4,1556.72,-5.9,[42.69],[6],0.0,6.0,weak
HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,Stage 3,0.04,-8.1,4078507948.78,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.4,11.4,2008.11,-1.66,[29.94],[7],0.0,7.0,weak
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Construction,Stage 3,14.64,-5.05,36559575.19,"Stage 3, distribution_risk",weekly_watchlist,11.36,11.36,906.58,-7.63,[30.63],[7],0.0,7.0,weak
POLYMED.NS,Poly Medicure Limited,Healthcare,Stage 3,20.29,-12.14,348785787.6,"Stage 3, distribution_risk",weekly_watchlist,8.81,11.31,1712.99,-11.45,[43.56],[20],0.0,20.0,weak
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Stage 3,-11.14,-21.08,703327240.38,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.2,11.2,701.63,-11.4,"[20.0, 22.84]","[4, 6]",0.1,12.0,weak
NETWORK18.NS,Network18 Media & Investments Limited,"Media, Entertainment & Publication",Stage 3,9.67,-13.66,453628405.69,"Stage 3, distribution_risk",weekly_watchlist,10.2,11.2,37.42,-9.77,"[29.24, 33.14]","[13, 7]",0.1,28.0,weak
POONAWALLA.NS,Poonawalla Fincorp Limited,Financial Services,Stage 3,-5.22,-3.04,480747908.27,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.2,11.2,469.12,-14.0,"[24.85, 28.19]","[4, 7]",0.1,12.0,weak
CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,Stage 3,-0.14,-0.6,361141922.25,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.2,11.2,4135.52,-17.19,"[21.12, 24.11]","[13, 3]",0.1,19.0,weak
PAYTM.NS,One 97 Communications Limited,Financial Services,Stage 1,8.83,-7.44,2255335437.09,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.14,11.14,1225.14,-9.52,[31.43],[12],0.0,12.0,weak
CHOICEIN.NS,Choice International Limited,Financial Services,Stage 3,13.11,8.27,430226394.37,"Stage 3, distribution_risk",weekly_watchlist,10.14,11.14,737.29,-3.74,[30.17],[5],0.0,5.0,weak
ABREL.NS,Aditya Birla Real Estate Ltd.,Forest Materials,Stage 3,19.65,-13.81,222886397.98,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.58,11.08,1600.8,-17.81,[41.27],[15],0.0,15.0,weak
DHANUKA.NS,Dhanuka Agritech Limited,Chemicals,Stage 3,9.86,-4.59,77321667.49,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.53,11.03,1250.18,-13.88,[45.1],[26],0.0,26.0,weak
MFSL.NS,Max Financial Services Limited,Financial Services,Stage 1,-2.51,1.39,962360653.42,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.0,11.0,1751.06,-7.92,[24.25],[5],0.0,5.0,weak
HINDCOPPER.NS,Hindustan Copper Ltd.,Metals & Mining,Stage 3,6.65,41.67,2013713932.4,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.43,10.93,619.18,-17.35,[41.27],[8],0.0,8.0,weak
AFFLE.NS,Affle (India) Limited,Information Technology,Stage 3,12.03,-4.87,325474760.26,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.92,10.92,1832.3,-19.46,"[27.74, 31.59]","[11, 11]",0.1,26.0,weak
VSTIND.NS,VST Industries Limited,Fast Moving Consumer Goods,Stage 3,20.06,9.02,59743139.68,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.91,10.91,263.46,-1.71,[12.41],[5],0.0,5.0,weak
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Stage 1,8.77,1.93,9451742122.61,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,9.87,10.87,993.99,-3.45,[24.67],[4],0.0,4.0,weak
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,Stage 3,12.39,49.56,10851303137.26,"Stage 3, distribution_risk",weekly_watchlist,9.8,10.8,3486.09,-17.23,[16.45],[8],0.0,8.0,weak
DISHTV.NS,Dish TV India Limited,"Media, Entertainment & Publication",Stage 3,32.39,-15.62,7530963.89,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.68,10.68,4.15,-25.01,[57.38],[12],0.0,12.0,weak
COROMANDEL.NS,Coromandel International Limited,Chemicals,Stage 3,4.64,-3.53,747948980.85,"Stage 3, distribution_risk",weekly_watchlist,8.11,10.61,2163.08,-4.78,[24.21],[5],0.0,5.0,weak
ASHOKA.NS,Ashoka Buildcon Limited,Construction,Stage 3,15.54,-12.26,353847961.65,"Stage 3, distribution_risk",weekly_watchlist,10.53,10.53,167.25,-20.71,"[34.96, 39.51]","[11, 7]",0.1,21.0,weak
SWANCORP.NS,Swan Corp Ltd.,Chemicals,Stage 3,-6.99,-23.19,196486270.21,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,10.5,382.82,-17.47,[40.1],[13],0.0,13.0,weak
DCAL.NS,Dishman Carbogen Amcis Limited,Healthcare,Stage 3,10.31,-12.27,172060809.99,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,10.5,224.79,-21.64,[53.15],[15],0.0,15.0,weak
JSL.NS,Jindal Stainless Limited,Metals & Mining,Stage 3,-0.52,-1.94,473948364.07,"Stage 3, distribution_risk",weekly_watchlist,8.0,10.5,803.2,-11.62,[18.28],[20],0.0,20.0,weak
SYNGENE.NS,Syngene International Limited,Healthcare,Stage 3,9.96,-22.38,405994424.2,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,10.5,519.46,-12.77,[44.03],[13],0.0,13.0,weak
BBTC.NS,Bombay Burmah Trading Corporation Limited,Fast Moving Consumer Goods,Stage 3,2.07,-9.55,48030431.58,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.4,10.4,1613.62,-4.92,[30.26],[7],0.0,7.0,weak
RELIGARE.NS,Religare Enterprises Limited,Financial Services,Stage 3,10.74,14.33,239695349.94,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.31,10.31,246.73,-0.39,[26.89],[4],0.0,4.0,weak
DCMSHRIRAM.NS,DCM Shriram Limited,Diversified,Stage 3,-0.82,-9.88,45268845.68,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.2,10.2,1327.32,-21.06,"[20.26, 22.4]","[6, 5]",0.1,13.0,weak
SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,Stage 3,-1.34,-20.56,223073199.25,"Stage 3, distribution_risk",weekly_watchlist,10.2,10.2,929.62,-14.26,"[32.82, 36.53]","[5, 6]",0.1,14.0,weak
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Stage 3,8.14,3.59,448229907.8,"Stage 3, distribution_risk",weekly_watchlist,9.17,10.17,10931.0,-4.27,[26.17],[5],0.0,5.0,weak
IREDA.NS,Indian Renewable Energy Development Agency Ltd.,Financial Services,Stage 3,9.58,0.72,952281507.21,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.03,10.03,143.1,-11.84,[27.31],[12],0.0,12.0,weak
RAILTEL.NS,Railtel Corporation Of India Limited,Telecommunication,Stage 3,18.69,5.69,222660003.1,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.84,9.84,353.9,-9.07,[31.44],[7],0.0,7.0,weak
AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,Stage 3,1.08,-5.88,139186610.14,"Stage 3, distribution_risk",weekly_watchlist,7.2,9.7,815.42,-21.59,[28.32],[11],0.0,11.0,weak
UCOBANK.NS,UCO Bank,Financial Services,Stage 3,5.89,-0.29,109465100.73,"Stage 3, distribution_risk",weekly_watchlist,8.56,9.56,27.54,-4.39,[26.59],[5],0.0,5.0,weak
IOB.NS,Indian Overseas Bank,Financial Services,Stage 3,5.14,-0.51,102686810.34,"Stage 3, distribution_risk",weekly_watchlist,8.46,9.46,36.45,-6.65,[16.49],[5],0.0,5.0,weak
BEL.NS,Bharat Electronics Limited,Capital Goods,Stage 3,-5.62,12.69,4916246804.88,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.31,9.31,465.21,-12.39,[12.82],[8],0.0,8.0,weak
INDIACEM.NS,The India Cements Limited,Construction Materials,Stage 3,10.14,2.5,62172946.67,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.26,9.26,486.65,-19.23,[17.07],[30],0.0,30.0,weak
JUBLINGREA.NS,Jubilant Ingrevia Limited,Chemicals,Stage 3,17.66,1.41,221418382.92,"Stage 3, distribution_risk",weekly_watchlist,6.71,9.21,769.5,-15.53,[30.59],[9],0.0,9.0,weak
ECLERX.NS,eClerx Services Limited,Services,Stage 3,-6.56,-28.47,289735700.89,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,2501.87,-42.6,[43.51],[21],0.0,21.0,weak
IRFC.NS,Indian Railway Finance Corporation Limited,Financial Services,Stage 3,0.72,-5.72,789633769.96,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,108.57,-10.08,[35.9],[13],0.0,13.0,weak
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Stage 3,-7.93,-5.03,1663219920.56,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,1906.9,-7.31,[18.83],[5],0.0,5.0,weak
M&M.NS,Mahindra & Mahindra Limited,Automobile and Auto Components,Stage 3,2.84,-7.13,9724835311.26,"Stage 3, distribution_risk",weekly_watchlist,8.0,9.0,3404.95,-7.84,[23.53],[5],0.0,5.0,weak
POLICYBZR.NS,PB Fintech Limited,Financial Services,Stage 3,7.72,-10.44,2962933052.63,"Stage 3, distribution_risk",weekly_watchlist,8.0,9.0,1848.73,-13.63,[30.56],[13],0.0,13.0,weak
JSWHL.NS,JSW Holdings Limited,Financial Services,Stage 3,-21.58,-34.57,44771554.7,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,18288.95,-29.9,[50.64],[17],0.0,17.0,weak
BAJAJFINSV.NS,Bajaj Finserv Limited,Financial Services,Stage 3,0.24,-6.61,1464052540.04,"Stage 3, distribution_risk",weekly_watchlist,8.0,9.0,1860.0,-3.91,[23.03],[5],0.0,5.0,weak
DBCORP.NS,D.B.Corp Limited,"Media, Entertainment & Publication",Stage 3,1.58,-7.22,9344829.9,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,245.43,-15.54,[30.76],[14],0.0,14.0,weak
HEROMOTOCO.NS,Hero MotoCorp Limited,Automobile and Auto Components,Stage 3,-5.2,-6.35,2655494525.8,"Stage 3, distribution_risk",weekly_watchlist,8.0,9.0,5468.05,-7.99,[16.03],[5],0.0,5.0,weak
ICRA.NS,ICRA Limited,Financial Services,Stage 3,-2.53,-7.39,26021005.93,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,9.0,5630.0,-8.36,[23.61],[12],0.0,12.0,weak
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,Automobile and Auto Components,Stage 3,-11.88,-10.58,41662525.17,"Stage 3, distribution_risk",weekly_watchlist,8.0,9.0,2051.58,-24.44,[17.39],[18],0.0,18.0,weak
DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,Stage 3,10.6,-1.05,244538294.09,"Stage 3, distribution_risk",weekly_watchlist,8.96,8.96,2388.07,-3.1,[26.54],[5],0.0,5.0,weak
ULTRACEMCO.NS,UltraTech Cement Limited,Construction Materials,Stage 3,2.12,4.76,4272147672.25,"Stage 3, distribution_risk",weekly_watchlist,8.69,8.69,13132.94,-13.26,[14.11],[16],0.0,16.0,weak
IRCON.NS,Ircon International Limited,Construction,Stage 3,9.89,-3.31,245264264.0,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.66,8.66,164.69,-15.65,[38.1],[13],0.0,13.0,weak
ROSSARI.NS,Rossari Biotech Limited,Chemicals,Stage 3,17.82,-4.68,52428049.67,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,6.11,8.61,560.0,-8.3,[38.0],[9],0.0,9.0,weak
ALOKINDS.NS,Alok Industries Limited,Textiles,Stage 3,2.1,-12.43,132412784.96,"Stage 3, distribution_risk",weekly_watchlist,3.6,8.6,14.83,-12.72,[34.65],[8],0.0,8.0,weak
APLAPOLLO.NS,APL Apollo Tubes Limited,Capital Goods,Stage 3,-3.24,13.58,1473924662.27,"Stage 3, distribution_risk",weekly_watchlist,3.43,8.43,2176.8,-15.38,[20.31],[7],0.0,7.0,weak
POWERGRID.NS,Power Grid Corporation of India Limited,Power,Stage 1,-4.74,16.98,3748449617.45,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,3.22,8.22,325.52,-12.4,[9.05],[5],0.0,5.0,weak
SBFC.NS,SBFC Finance Limited,Financial Services,Stage 3,1.57,-3.79,79216757.3,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,7.2,8.2,103.4,-9.73,[27.47],[11],0.0,11.0,weak
MSUMI.NS,Motherson Sumi Wiring India Limited,Automobile and Auto Components,Stage 3,-4.5,-10.53,315970472.09,"Stage 3, distribution_risk",weekly_watchlist,7.2,8.2,43.52,-13.62,[33.38],[11],0.0,11.0,weak
GUJGASLTD.NS,Gujarat Gas Limited,"Oil, Gas & Consumable Fuels",Stage 3,7.41,8.24,271761467.96,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,7.17,8.17,424.64,-7.17,[30.21],[3],0.0,3.0,weak
AWL.NS,Adani Wilmar Limited,Fast Moving Consumer Goods,Stage 3,13.98,-13.21,387662386.34,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.08,8.08,220.38,-10.49,[39.49],[17],0.0,17.0,weak
SAKSOFT.NS,Saksoft Limited,Information Technology,Stage 3,17.53,-16.9,60055012.66,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.06,8.06,199.16,-27.86,[51.75],[19],0.0,19.0,weak
LEMONTREE.NS,Lemon Tree Hotels Limited,Consumer Services,Stage 3,6.25,-24.89,310477890.35,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,128.6,-14.47,[40.66],[14],0.0,14.0,weak
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Information Technology,Stage 3,-3.09,-31.95,212291884.06,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,308.54,-31.77,[54.11],[19],0.0,19.0,weak
CYIENT.NS,Cyient Limited,Information Technology,Stage 3,5.71,-14.68,436347860.57,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,991.23,-8.43,[37.19],[17],0.0,17.0,weak
MANYAVAR.NS,Vedant Fashions Limited,Consumer Services,Stage 3,20.35,-21.32,68154418.83,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,476.23,-13.1,[57.74],[25],0.0,25.0,weak
PNCINFRA.NS,PNC Infratech Limited,Construction,Stage 3,9.59,-10.91,113929297.0,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,235.27,-11.96,[45.73],[20],0.0,20.0,weak
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Fast Moving Consumer Goods,Stage 3,-11.18,-18.96,132801819.1,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,10567.46,-14.1,[30.62],[13],0.0,13.0,weak
LTTS.NS,L&T Technology Services Ltd.,Information Technology,Stage 3,4.81,-17.51,408731619.23,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,3811.65,-9.15,[36.31],[14],0.0,14.0,weak
NUCLEUS.NS,Nucleus Software Exports Limited,Information Technology,Stage 3,2.0,-8.63,160688248.03,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,898.57,-14.05,[27.02],[15],0.0,15.0,weak
METROBRAND.NS,Metro Brands Limited,Consumer Durables,Stage 3,7.46,-7.53,40230812.31,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,1130.07,-11.12,[27.68],[16],0.0,16.0,weak
TARC.NS,TARC Limited,Realty,Stage 3,-0.75,-3.27,41699176.0,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,142.95,-10.13,[41.44],[12],0.0,12.0,weak
SULA.NS,Sula Vineyards Limited,Fast Moving Consumer Goods,Stage 3,4.36,-18.43,34349159.65,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,181.97,-13.44,[47.07],[21],0.0,21.0,weak
SYMPHONY.NS,Symphony Limited,Consumer Durables,Stage 3,-14.71,-14.91,51401286.55,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,895.81,-24.95,[27.01],[12],0.0,12.0,weak
MAPMYINDIA.NS,C.E. Info Systems Limited,Information Technology,Stage 3,-6.16,-38.12,295960743.65,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.0,8.0,1128.87,-21.92,[54.64],[13],0.0,13.0,weak
RVNL.NS,Rail Vikas Nigam Limited,Construction,Stage 3,-10.1,-15.34,2905164295.19,"Stage 3, distribution_risk",weekly_watchlist,8.0,8.0,312.4,-22.81,[37.91],[13],0.0,13.0,weak
LXCHEM.NS,Laxmi Organic Industries Limited,Chemicals,Stage 3,31.43,-2.3,485876675.42,"Stage 3, distribution_risk",weekly_watchlist,5.31,7.81,176.31,-12.68,[30.75],[7],0.0,7.0,weak
FINPIPE.NS,Finolex Industries Limited,Capital Goods,Stage 3,-7.96,12.06,402701640.97,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.81,7.81,200.75,-14.97,[25.41],[7],0.0,7.0,weak
HINDZINC.NS,Hindustan Zinc Limited,Metals & Mining,Stage 3,7.12,9.9,2523934249.35,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,5.3,7.8,679.44,-16.95,[33.97],[8],0.0,8.0,weak
WAAREEENER.NS,Waaree Energies Ltd.,Capital Goods,Stage 1,9.3,10.43,3170488736.96,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,2.77,7.77,3563.22,-13.99,[16.75],[4],0.0,4.0,weak
AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,Stage 3,18.35,13.24,926682718.33,"Stage 3, distribution_risk",weekly_watchlist,6.76,7.76,535.13,3.09,[41.43],[8],0.0,8.0,weak
DEEPAKNTR.NS,Deepak Nitrite Limited,Chemicals,Stage 3,12.81,14.68,181030246.65,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,5.15,7.65,1901.22,-13.67,[26.39],[7],0.0,7.0,weak
TIMETECHNO.NS,Time Technoplast Limited,Capital Goods,Stage 3,11.09,3.32,459997537.12,"Stage 3, distribution_risk",weekly_watchlist,2.64,7.64,201.55,-11.27,[25.75],[6],0.0,6.0,weak
ASHOKLEY.NS,Ashok Leyland Limited,Capital Goods,Stage 3,-7.21,5.97,4891388990.58,"Stage 3, distribution_risk",weekly_watchlist,2.4,7.4,178.66,-11.28,[33.56],[7],0.0,7.0,weak
SALASAR.NS,Salasar Techno Engineering Limited,Capital Goods,Stage 3,3.55,-13.18,23533444.11,"Stage 3, distribution_risk",weekly_watchlist,2.4,7.4,7.86,-8.82,[38.44],[7],0.0,7.0,weak
GRAPHITE.NS,Graphite India Limited,Capital Goods,Stage 3,6.18,28.48,658140040.11,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.27,7.27,803.8,-18.57,[25.29],[4],0.0,4.0,weak
BRIGADE.NS,Brigade Enterprises Limited,Realty,Stage 3,10.17,-11.12,200550766.07,"Stage 3, distribution_risk",weekly_watchlist,7.2,7.2,817.43,-11.89,[33.59],[11],0.0,11.0,weak
JKLAKSHMI.NS,JK Lakshmi Cement Limited,Construction Materials,Stage 3,2.36,-15.42,128602682.74,"Stage 3, distribution_risk",weekly_watchlist,7.2,7.2,686.0,-12.46,[32.18],[11],0.0,11.0,weak
AMBUJACEM.NS,Ambuja Cements Limited,Construction Materials,Stage 3,-0.71,-14.3,1427164367.21,"Stage 3, distribution_risk",weekly_watchlist,7.2,7.2,466.49,-8.67,[31.25],[11],0.0,11.0,weak
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Financial Services,Stage 4,2.44,-6.45,14287299.83,"Stage 4, downtrend",weekly_watchlist,6.2,7.2,5039.4,-12.4,"[16.72, 18.16]","[2, 2]",0.1,23.0,weak
SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Services,Stage 3,24.0,-8.07,17938068.61,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,7.19,7.19,374.4,-1.11,[35.07],[3],0.0,3.0,weak
SAIL.NS,Steel Authority of India Limited,Metals & Mining,Stage 3,24.58,44.81,3934062300.12,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.54,7.04,209.7,-13.69,[15.43],[3],0.0,3.0,weak
