ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close,stage_variant,stage_classification,stage_display
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,37.61,-2.69,-2.29,12.03,31.29,70.11,Stage 2,Stage 2,Stage 2
LTF.NS,L&T Finance Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,46.15,-2.73,0.57,-2.0,-1.92,308.0,Stage 2,Stage 2,Stage 2
SWIGGY.NS,Swiggy Ltd.,Consumer Services,Unknown,True,F&O,Not Sure,watchlist,19.03,-2.74,-1.44,-0.07,-28.14,280.75,Not Sure,Not Sure,Not Sure
ELECON.NS,Elecon Engineering Company Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,6.78,-2.8,4.49,-14.54,-8.65,437.85,Stage 4,Stage 4,Stage 4
SFL.NS,Sheela Foam Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,60.03,-2.82,-12.74,-8.39,14.96,677.4,Stage 2,Stage 2,Stage 2
KIRLOSBROS.NS,Kirloskar Brothers Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,43.55,-2.94,1.52,2.97,18.51,1901.7,Stage 2,Stage 2,Stage 2
SHAREINDIA.NS,Share India Securities Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,56.71,-3.03,-1.88,-4.95,3.05,168.44,Stage 2,Stage 2,Stage 2
PRICOLLTD.NS,Pricol Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,67.8,-3.09,8.35,21.21,11.72,737.9,Stage 2,Stage 2,Stage 2
RSYSTEMS.NS,R Systems International Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,18.85,-3.16,-5.93,5.49,-37.98,247.85,Stage 4,Stage 4,Stage 4
ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,57.66,-3.19,3.55,5.78,12.74,408.05,Stage 2,Stage 2,Stage 2
GARFIBRES.NS,Garware Technical Fibres Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,44.71,-3.22,12.32,15.6,16.54,811.85,Stage 2,Stage 2,Stage 2
TTKPRESTIG.NS,TTK Prestige Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,40.33,-3.27,-4.0,-0.65,1.22,615.95,Stage 2,Stage 2,Stage 2
BALAMINES.NS,Balaji Amines Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,51.42,-3.39,-4.86,-14.15,83.8,2029.6,Stage 2,Stage 2,Stage 2
SAILIFE.NS,Sai Life Sciences Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,62.14,-3.42,3.8,12.99,51.65,1365.2,Stage 2,Stage 2,Stage 2
TARC.NS,TARC Limited,Realty,Unknown,False,Cash,Stage 4,watchlist,18.45,-3.49,-2.38,5.24,-24.37,130.78,Stage 4,Stage 4,Stage 4
TRENT.NS,Trent Limited,Consumer Services,Unknown,True,F&O,Stage 1,watchlist,27.91,-3.54,-0.07,2.5,4.76,2997.0,Stage 1,Stage 1,Stage 1
BLUESTARCO.NS,Blue Star Limited,Consumer Durables,Unknown,True,F&O,Stage 4,watchlist,37.54,-3.63,-9.95,-5.83,-14.15,1514.0,Stage 4,Stage 4,Stage 4
BAJAJFINSV.NS,Bajaj Finserv Limited,Financial Services,Unknown,True,F&O,Stage 1,watchlist,37.44,-3.7,-1.0,6.01,-1.3,2008.9,Stage 1,Stage 1,Stage 1
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,61.38,-3.8,0.88,4.19,8.37,1866.2,Stage 2,Stage 2,Stage 2
IONEXCHANG.NS,ION Exchange (India) Limited,Construction,Unknown,False,Cash,Stage 2 Failed,watchlist,20.96,-3.83,-11.67,-7.61,-0.52,371.6,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
KSL.NS,Kalyani Steels Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,28.88,-3.84,-2.57,-3.95,13.92,848.4,Stage 2,Stage 2,Stage 2
KIRLOSENG.NS,Kirloskar Oil Engines Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,35.97,-3.88,-1.28,-10.66,76.36,2161.7,Stage 2,Stage 2,Stage 2
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,"Oil, Gas & Consumable Fuels",Unknown,False,Cash,Stage 4,watchlist,18.67,-3.98,-3.51,0.94,-15.98,205.37,Stage 4,Stage 4,Stage 4
FINPIPE.NS,Finolex Industries Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,20.78,-4.02,0.93,-0.36,-6.45,164.43,Stage 4,Stage 4,Stage 4
CERA.NS,Cera Sanitaryware Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,46.51,-4.15,-0.9,-4.14,17.05,6062.0,Stage 2,Stage 2,Stage 2
SONATSOFTW.NS,Sonata Software Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,39.89,-4.19,2.96,17.43,-10.78,318.05,Stage 1,Stage 1,Stage 1
TCIEXP.NS,TCI Express Limited,Services,Unknown,False,Cash,Stage 1,watchlist,16.15,-4.31,3.55,11.14,-4.34,554.6,Stage 1,Stage 1,Stage 1
NAVINFLUOR.NS,Navin Fluorine International Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,46.72,-4.38,11.97,12.33,39.59,8271.0,Stage 2,Stage 2,Stage 2
JKTYRE.NS,JK Tyre & Industries Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,47.64,-4.44,-1.21,-1.44,-22.8,394.9,Stage 1,Stage 1,Stage 1
CGCL.NS,Capri Global Capital Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,38.69,-4.49,-0.92,-8.86,24.19,230.25,Stage 2,Stage 2,Stage 2
FUSION.NS,Fusion Micro Finance Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,54.68,-4.65,3.23,-6.95,28.5,204.99,Stage 2,Stage 2,Stage 2
HCC.NS,Hindustan Construction Company Limited,Construction,Unknown,False,Cash,Stage 4,watchlist,20.8,-4.78,-4.29,-12.38,7.77,20.52,Stage 4,Stage 4,Stage 4
FSL.NS,Firstsource Solutions Limited,Services,Unknown,False,Cash,Stage 1,watchlist,41.91,-4.8,-7.37,15.19,-14.38,279.85,Stage 1,Stage 1,Stage 1
GREENPANEL.NS,Greenpanel Industries Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,29.92,-4.95,-0.07,2.11,-16.53,192.25,Stage 4,Stage 4,Stage 4
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,58.22,-4.98,1.1,2.22,124.95,6973.0,Stage 2,Stage 2,Stage 2
ALLCARGO.NS,Allcargo Logistics Limited,Services,Unknown,False,Cash,Stage 4,watchlist,25.56,-5.12,16.62,17.22,-12.97,9.26,Stage 4,Stage 4,Stage 4
MAPMYINDIA.NS,C.E. Info Systems Limited,Information Technology,Unknown,False,Cash,Not Sure,watchlist,20.17,-5.27,-14.14,9.21,-41.22,1014.3,Not Sure,Not Sure,Not Sure
SULA.NS,Sula Vineyards Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,30.99,-5.37,-7.12,5.95,-26.55,158.55,Stage 4,Stage 4,Stage 4
ECLERX.NS,eClerx Services Limited,Services,Unknown,False,Cash,Stage 1,watchlist,34.51,-5.52,-7.42,19.75,-26.62,1769.1,Stage 1,Stage 1,Stage 1
CHEMPLASTS.NS,Chemplast Sanmar Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,22.59,-5.65,-8.97,-7.3,-28.29,183.61,Stage 4,Stage 4,Stage 4
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,60.75,-5.84,-5.54,7.39,11.46,1078.0,Stage 2,Stage 2,Stage 2
EIHOTEL.NS,EIH Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,34.17,-5.87,-7.26,-4.28,-15.89,306.55,Stage 4,Stage 4,Stage 4
SAKSOFT.NS,Saksoft Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,12.43,-5.99,-2.51,-2.03,-15.97,165.05,Stage 1,Stage 1,Stage 1
PNCINFRA.NS,PNC Infratech Limited,Construction,Unknown,False,Cash,Not Sure,watchlist,23.33,-6.41,-6.36,-5.79,-10.69,224.38,Not Sure,Not Sure,Not Sure
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,Capital Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,39.18,-7.3,-7.87,-15.17,-8.03,2197.6,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Durables,Unknown,True,F&O,Stage 2 Failed,watchlist,19.55,-7.43,-3.94,-2.33,1.49,249.95,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
RAIN.NS,Rain Industries Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,47.94,-8.28,-0.03,9.06,51.91,222.88,Stage 2,Stage 2,Stage 2
JYOTICNC.NS,Jyoti CNC Automation Ltd.,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,34.74,-9.33,-3.5,4.07,-21.01,784.3,Stage 1,Stage 1,Stage 1
RELIGARE.NS,Religare Enterprises Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,17.04,-9.43,-7.94,-12.68,-6.26,232.35,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
